CustomerID,purcahse_frequency,Total_spending,last_purchased,recency,next_purchase,Gap,churn
16781,1,311.25,2010-12-02 14:26:00,281,,,1
16782,9,1630.4,2011-07-24 15:23:00,47,2011-09-23 09:26:00,60.0,0
16788,2,594.39,2011-08-08 14:53:00,32,,,1
16791,5,791.87,2011-08-09 13:22:00,31,2011-10-10 16:03:00,62.0,0
16792,2,110.38000000000001,2011-03-02 14:41:00,191,,,1
16794,4,607.05,2011-08-23 13:51:00,17,2011-09-11 15:50:00,19.0,0
16795,1,414.88,2010-12-09 14:08:00,274,,,1
16801,4,1594.23,2011-06-29 15:33:00,72,,,1
16804,1,118.05,2011-03-14 15:48:00,179,2011-11-16 16:42:00,247.0,1
16805,2,460.59,2011-06-19 11:23:00,82,,,1
16806,4,762.16,2011-08-28 15:27:00,12,,,1
16807,3,1121.59,2011-07-20 12:00:00,51,,,1
16808,2,288.42,2011-09-01 19:34:00,8,,,1
16809,3,470.69,2011-07-26 14:24:00,45,2011-10-09 12:44:00,74.0,0
16810,1,309.54,2011-05-31 15:32:00,101,,,1
16812,1,479.35,2010-12-14 12:35:00,269,,,1
16813,7,1146.84,2011-09-04 11:12:00,5,2011-09-22 13:50:00,18.0,0
16814,16,5131.69,2011-08-23 11:51:00,17,2011-09-13 10:17:00,20.0,0
16816,4,417.06,2011-08-28 14:16:00,12,,,1
16817,7,1179.43,2011-06-07 10:05:00,94,2011-11-07 12:39:00,153.0,1
16818,9,2528.47,2011-09-07 14:40:00,2,2011-09-29 13:38:00,21.0,0
16820,1,497.61,2011-09-05 12:06:00,4,,,1
16823,1,358.38,2011-04-26 15:00:00,136,,,1
16824,1,222.9,2011-06-28 13:36:00,73,2011-11-24 12:38:00,148.0,1
16825,1,318.7,2011-06-07 09:44:00,94,2011-11-01 11:51:00,147.0,1
16828,2,128.5,2011-09-07 15:10:00,2,,,1
16829,1,197.22,2011-07-06 10:48:00,65,,,1
16832,3,199.15,2011-06-08 15:36:00,93,,,1
16833,3,671.29,2011-03-25 08:53:00,168,2011-12-08 14:39:00,258.0,1
16834,1,413.46,2011-04-26 09:37:00,136,,,1
16835,2,180.85,2011-08-03 13:50:00,37,,,1
16836,1,91.32000000000001,2011-08-15 12:38:00,25,2011-10-31 10:05:00,76.0,0
16837,9,1911.74,2011-07-05 10:06:00,66,2011-10-11 11:49:00,98.0,1
16838,2,588.85,2011-05-26 13:13:00,106,,,1
16839,22,10869.28,2011-08-22 10:42:00,18,2011-09-12 14:54:00,21.0,0
16841,5,1561.06,2011-07-25 13:06:00,46,2011-11-03 11:51:00,100.0,1
16842,3,1264.19,2011-08-31 10:42:00,9,,,1
16843,13,8809.24,2011-09-07 10:56:00,2,2011-10-05 15:35:00,28.0,0
16849,1,124.57,2011-06-06 09:16:00,95,,,1
16850,1,332.41,2011-01-10 11:09:00,242,,,1
16852,1,113.06,2011-06-16 15:49:00,85,2011-11-29 13:22:00,165.0,1
16858,1,375.69000000000005,2010-12-06 09:52:00,277,,,1
16859,2,747.81,2011-07-18 12:19:00,53,,,1
16861,1,70.80000000000001,2011-07-04 15:38:00,67,2011-10-11 09:05:00,98.0,1
16863,1,164.25,2010-12-08 08:58:00,275,2011-11-08 15:26:00,335.0,1
16866,3,207.73999999999998,2011-07-22 10:06:00,49,,,1
16869,2,387.68,2011-06-27 12:16:00,74,2011-10-19 12:34:00,114.0,1
16871,4,2037.82,2011-05-13 11:44:00,119,2011-09-11 15:59:00,121.0,1
16872,2,464.68000000000006,2011-08-26 15:38:00,14,2011-09-23 16:05:00,28.0,0
16873,4,3871.4700000000003,2011-08-04 15:33:00,36,2011-10-09 12:20:00,65.0,0
16875,4,1138.2,2011-07-18 11:41:00,53,2011-10-03 13:39:00,77.0,0
16877,2,188.98,2011-07-10 16:18:00,61,2011-10-30 16:15:00,111.0,1
16880,6,1093.12,2011-09-01 11:22:00,8,2011-11-09 11:33:00,69.0,0
16882,2,215.70000000000002,2011-04-14 14:36:00,148,2011-10-04 10:42:00,172.0,1
16883,2,272.48,2011-06-05 12:51:00,96,,,1
16885,1,177.95,2010-12-17 17:23:00,266,2011-10-19 14:22:00,305.0,1
16889,3,1578.67,2011-05-29 11:05:00,103,,,1
16891,3,515.79,2011-09-05 11:31:00,4,2011-11-03 13:50:00,59.0,0
16892,1,102.97999999999999,2011-06-09 11:35:00,92,2011-11-10 13:03:00,154.0,1
16893,1,145.93,2010-12-08 12:06:00,275,,,1
16897,2,289.78,2011-02-13 15:02:00,208,,,1
16898,2,313.77,2011-06-15 13:35:00,86,2011-11-13 15:44:00,151.0,1
16899,3,510.18,2011-07-13 11:33:00,58,2011-09-11 10:35:00,59.0,0
16902,1,1706.88,2011-08-15 14:17:00,25,,,1
16904,14,2948.55,2011-09-06 12:25:00,3,2011-11-10 13:46:00,65.0,0
16905,3,822.18,2011-04-17 11:30:00,145,2011-10-23 15:23:00,189.0,1
16906,3,392.99,2011-06-06 09:04:00,95,2011-09-19 11:49:00,105.0,1
16907,4,658.99,2011-07-14 17:44:00,57,2011-11-10 18:04:00,119.0,1
16910,1,111.78,2011-09-09 14:14:00,0,2011-09-14 14:09:00,4.0,0
16912,6,1538.58,2011-07-28 14:35:00,43,2011-10-03 12:31:00,66.0,0
16913,1,113.44,2011-02-22 12:56:00,199,,,1
16915,4,382.39000000000004,2011-08-04 13:03:00,36,2011-10-26 16:07:00,83.0,0
16916,1,196.43,2010-12-02 13:14:00,281,2011-11-16 12:08:00,348.0,1
16917,1,391.52,2011-03-08 11:55:00,185,,,1
16918,3,822.7,2011-09-05 13:50:00,4,2011-10-07 16:03:00,32.0,0
16919,11,2592.25,2011-07-06 13:35:00,65,,,1
16923,14,4763.9400000000005,2011-09-01 14:29:00,8,2011-10-02 10:55:00,30.0,0
16926,1,230.25,2010-12-03 13:42:00,280,,,1
16927,3,543.05,2011-08-16 11:10:00,24,,,1
16928,15,2370.65,2011-09-06 13:29:00,3,2011-09-14 15:33:00,8.0,0
16929,2,428.88,2011-08-04 12:13:00,36,2011-09-29 09:16:00,55.0,0
16931,14,2897.33,2011-08-28 14:28:00,12,2011-09-25 13:08:00,27.0,0
16933,1,224.73,2011-04-14 13:33:00,148,2011-12-08 12:54:00,237.0,1
16938,3,2386.05,2011-06-13 11:24:00,88,2011-12-01 10:20:00,170.0,1
16940,2,1868.36,2011-06-23 13:13:00,78,2011-10-18 13:15:00,117.0,1
16942,7,1439.44,2011-07-26 12:57:00,45,2011-11-06 11:44:00,102.0,1
16943,3,816.73,2011-05-12 11:57:00,120,,,1
16945,13,3007.06,2011-09-02 09:48:00,7,2011-09-15 14:22:00,13.0,0
16947,1,406.48,2011-04-18 09:38:00,144,,,1
16948,3,435.02,2011-07-24 12:46:00,47,,,1
16949,4,893.75,2011-06-07 10:34:00,94,2011-10-30 11:55:00,145.0,1
16950,2,778.41,2011-08-07 13:30:00,33,2011-10-14 09:06:00,67.0,0
16951,3,1277.75,2011-07-28 12:05:00,43,,,1
16952,2,167.61,2011-08-22 13:03:00,18,,,1
16954,4,1245.3799999999999,2011-08-07 10:55:00,33,2011-10-10 13:11:00,64.0,0
16955,4,518.67,2011-06-08 10:36:00,93,,,1
16957,2,416.64,2011-04-14 13:56:00,148,,,1
16960,1,201.53,2011-04-01 11:54:00,161,2011-10-10 11:47:00,191.0,1
16961,1,234.17,2011-08-15 13:46:00,25,,,1
16963,1,110.55000000000001,2011-06-05 13:48:00,96,,,1
16965,1,201.19,2011-04-27 12:08:00,135,,,1
16966,4,1486.56,2011-06-22 15:06:00,79,2011-10-26 10:33:00,125.0,1
16967,1,319.02,2011-06-03 14:24:00,98,,,1
16968,1,253.31,2011-08-24 10:51:00,16,2011-12-05 15:02:00,103.0,1
16969,2,478.96000000000004,2011-07-28 13:54:00,43,2011-10-31 13:12:00,94.0,1
16976,1,251.51999999999998,2011-03-17 16:33:00,176,,,1
16979,2,555.65,2011-07-15 08:59:00,56,2011-10-19 12:01:00,96.0,1
16980,2,1028.46,2011-03-29 16:36:00,164,,,1
16983,5,1185.35,2011-09-04 11:00:00,5,2011-11-13 11:53:00,70.0,0
16984,1,3213.19,2011-08-01 17:37:00,39,2011-09-12 13:43:00,41.0,0
16985,7,3578.54,2011-07-05 09:33:00,66,2011-09-12 13:38:00,69.0,0
16987,3,629.45,2011-06-22 16:44:00,79,2011-10-16 16:09:00,115.0,1
16989,2,890.7,2011-09-02 13:55:00,7,2011-09-21 14:17:00,19.0,0
16990,1,179.0,2011-05-05 08:30:00,127,,,1
16992,3,972.35,2011-09-02 08:50:00,7,2011-11-03 12:18:00,62.0,0
16996,5,1041.78,2011-08-10 14:34:00,30,2011-11-09 16:43:00,91.0,1
16997,3,702.0,2011-02-24 17:28:00,197,,,1
16998,4,295.0,2011-07-13 09:44:00,58,,,1
17001,8,2793.49,2011-09-09 12:24:00,0,2011-10-24 12:54:00,45.0,0
17002,2,993.52,2011-05-08 11:21:00,124,2011-09-15 12:40:00,130.0,1
17004,1,905.6,2011-09-08 12:16:00,1,2011-10-24 14:25:00,46.0,0
17007,5,575.44,2011-07-07 18:14:00,64,2011-10-20 10:47:00,104.0,1
17015,1,520.55,2011-06-07 13:19:00,94,2011-09-29 17:36:00,114.0,1
17017,14,5431.28,2011-06-30 14:48:00,71,2011-09-28 09:40:00,89.0,0
17018,1,405.0,2011-01-18 08:46:00,234,2011-10-30 11:42:00,285.0,1
17019,3,995.93,2011-03-23 11:16:00,170,2011-11-28 13:06:00,250.0,1
17024,2,56.25,2011-09-01 15:21:00,8,2011-10-25 13:47:00,53.0,0
17025,2,160.97,2010-12-01 15:46:00,282,2011-10-10 09:06:00,312.0,1
17026,2,154.82999999999998,2011-06-07 14:28:00,94,,,1
17027,4,645.23,2011-06-13 13:44:00,88,2011-09-22 12:23:00,100.0,1
17029,2,716.0,2011-08-21 11:06:00,19,,,1
17031,1,225.95,2011-07-08 09:38:00,63,2011-11-28 10:23:00,143.0,1
17033,2,608.1,2011-05-09 16:01:00,123,2011-09-14 14:34:00,127.0,1
17034,1,141.79999999999998,2011-02-25 10:10:00,196,2011-09-21 08:27:00,207.0,1
17035,2,433.53000000000003,2011-04-08 11:23:00,154,,,1
17040,1,449.73,2011-07-25 10:19:00,46,,,1
17041,2,750.89,2011-08-23 09:53:00,17,2011-11-13 11:21:00,82.0,0
17042,4,915.02,2011-08-10 13:19:00,30,2011-12-07 12:26:00,118.0,1
17043,2,324.96999999999997,2011-06-14 13:52:00,87,2011-10-19 10:56:00,126.0,1
17045,3,339.44,2011-08-18 17:09:00,22,,,1
17046,1,642.02,2011-07-05 14:24:00,66,,,1
17047,2,749.4300000000001,2011-05-18 16:51:00,114,2011-09-15 13:27:00,119.0,1
17048,3,925.35,2011-08-14 11:49:00,26,,,1
17049,5,2606.65,2011-08-14 12:33:00,26,2011-09-16 13:03:00,33.0,0
17050,6,3185.64,2011-09-04 13:48:00,5,,,1
17051,1,240.89000000000001,2011-05-29 14:13:00,103,,,1
17053,1,498.48,2011-08-01 10:23:00,39,,,1
17054,4,1207.32,2011-07-25 09:58:00,46,2011-11-11 12:56:00,109.0,1
17058,2,819.66,2011-05-24 13:50:00,108,2011-09-19 10:13:00,117.0,1
17059,4,2237.1,2011-08-21 15:17:00,19,2011-11-10 12:27:00,80.0,0
17060,1,234.24,2011-03-18 13:27:00,175,,,1
17061,10,4658.83,2011-08-21 10:44:00,19,2011-09-27 11:24:00,37.0,0
17062,4,533.33,2011-01-30 11:01:00,222,,,1
17063,4,671.87,2011-06-29 13:59:00,72,2011-10-13 12:06:00,105.0,1
17064,2,457.40000000000003,2011-06-10 10:26:00,91,2011-10-12 10:18:00,123.0,1
17068,16,3539.29,2011-09-06 12:10:00,3,2011-09-16 12:22:00,10.0,0
17069,5,1495.79,2011-07-07 14:30:00,64,2011-09-19 09:10:00,73.0,0
17070,1,304.24,2011-08-17 17:01:00,23,,,1
17071,6,1402.42,2011-07-28 16:04:00,43,2011-09-12 15:31:00,45.0,0
17073,1,453.79,2011-08-22 14:37:00,18,2011-09-18 16:04:00,27.0,0
17075,3,696.07,2011-03-31 13:47:00,162,2011-11-22 11:58:00,235.0,1
17076,2,334.2,2011-03-11 08:59:00,182,2011-11-03 17:53:00,237.0,1
17080,1,76.32000000000001,2011-03-15 12:05:00,178,2011-11-17 12:59:00,247.0,1
17082,1,636.94,2011-01-25 14:36:00,227,2011-11-06 15:17:00,285.0,1
17083,3,1405.78,2011-08-22 15:43:00,18,,,1
17085,5,1562.4,2011-08-08 14:15:00,32,,,1
17088,2,1399.1100000000001,2011-06-10 09:23:00,91,2011-09-28 10:39:00,110.0,1
17090,4,811.77,2011-09-02 15:05:00,7,2011-09-12 15:01:00,9.0,0
17091,6,2692.0,2011-09-02 14:56:00,7,2011-11-08 10:17:00,66.0,0
17092,2,629.32,2011-08-05 16:10:00,35,2011-09-13 12:09:00,38.0,0
17094,1,302.0,2011-01-21 13:09:00,231,,,1
17095,2,543.96,2011-02-13 13:52:00,208,2011-11-17 12:21:00,276.0,1
17096,2,443.94,2011-07-19 17:02:00,52,2011-10-12 15:49:00,84.0,0
17097,6,639.53,2011-08-31 15:35:00,9,2011-11-29 16:23:00,90.0,0
17101,1,230.57999999999998,2011-06-14 14:49:00,87,2011-10-19 12:30:00,126.0,1
17102,1,25.5,2011-03-23 10:08:00,170,,,1
17105,2,665.78,2011-07-03 15:53:00,68,,,1
17107,3,6332.61,2011-07-07 18:56:00,64,2011-09-25 14:37:00,79.0,0
17109,2,464.59000000000003,2011-04-21 15:51:00,141,2011-10-26 13:31:00,187.0,1
17110,1,163.29999999999998,2011-06-27 12:58:00,74,,,1
17114,6,601.9399999999999,2011-07-24 11:58:00,47,2011-11-06 13:37:00,105.0,1
17115,2,612.82,2011-06-10 08:54:00,91,2011-12-01 14:30:00,174.0,1
17117,1,116.19999999999999,2011-02-24 13:54:00,197,,,1
17118,1,157.02,2011-01-26 12:19:00,226,,,1
17120,1,307.46,2011-04-20 15:21:00,142,,,1
17122,1,138.32,2011-08-12 14:33:00,28,,,1
17123,1,345.29999999999995,2011-07-01 10:47:00,70,,,1
17124,1,294.24,2011-06-07 14:02:00,94,,,1
17126,5,989.45,2011-07-10 13:52:00,61,,,1
17128,1,157.09,2011-01-09 12:02:00,243,,,1
17133,3,2478.79,2011-06-02 14:46:00,99,2011-09-13 13:15:00,102.0,1
17134,2,413.2,2011-08-25 09:53:00,15,,,1
17135,2,500.55,2011-02-23 10:27:00,198,2011-10-18 12:07:00,237.0,1
17138,1,380.5,2011-03-09 11:54:00,184,,,1
17139,7,6851.82,2011-08-09 11:56:00,31,2011-09-12 13:16:00,34.0,0
17140,1,454.12,2011-04-06 13:33:00,156,,,1
17142,1,579.0,2011-04-14 18:22:00,148,,,1
17146,3,749.78,2011-08-26 12:44:00,14,,,1
17147,2,973.11,2011-05-17 10:57:00,115,2011-09-20 08:23:00,125.0,1
17152,3,1689.5,2011-05-29 12:19:00,103,,,1
17155,1,143.3,2011-06-15 10:22:00,86,2011-11-22 12:38:00,160.0,1
17157,1,161.46,2011-06-16 15:08:00,85,2011-12-02 09:10:00,168.0,1
17158,2,698.55,2011-04-21 10:12:00,141,2011-11-07 15:15:00,200.0,1
17159,1,528.45,2011-06-21 09:49:00,80,2011-09-25 15:56:00,96.0,1
17160,5,3001.18,2011-08-22 13:32:00,18,2011-11-08 14:05:00,78.0,0
17162,8,1463.66,2011-07-31 16:04:00,40,2011-11-11 11:34:00,102.0,1
17164,3,1270.42,2011-07-11 12:47:00,60,2011-09-21 11:48:00,71.0,0
17165,1,158.68,2011-02-28 16:39:00,193,,,1
17166,1,127.59,2011-05-20 08:18:00,112,2011-11-01 09:46:00,165.0,1
17169,1,308.68,2011-06-09 13:16:00,92,2011-10-13 10:25:00,125.0,1
17171,1,224.91,2011-02-23 16:37:00,198,,,1
17173,2,961.26,2011-08-15 10:28:00,25,2011-10-12 10:35:00,58.0,0
17174,1,59.9,2011-05-06 11:47:00,126,,,1
17175,3,1132.6299999999999,2011-07-21 18:08:00,50,2011-10-26 15:31:00,96.0,1
17176,1,306.13,2011-05-22 12:41:00,110,,,1
17179,3,711.79,2011-06-14 16:48:00,87,,,1
17180,3,552.8,2011-04-12 16:20:00,150,2011-10-14 15:46:00,184.0,1
17181,1,155.52,2010-12-01 12:38:00,282,2011-10-13 14:48:00,316.0,1
17183,1,329.67,2011-08-26 15:25:00,14,2011-10-16 15:32:00,51.0,0
17187,1,203.95,2011-04-27 12:39:00,135,,,1
17188,5,1815.09,2011-06-28 14:51:00,73,2011-11-10 12:35:00,134.0,1
17189,2,383.75,2011-08-25 19:39:00,15,,,1
17190,1,195.0,2011-05-16 15:29:00,116,2011-10-12 11:33:00,148.0,1
17191,6,1561.51,2011-09-06 12:15:00,3,2011-11-11 16:58:00,66.0,0
17193,2,448.56000000000006,2011-06-16 10:23:00,85,2011-09-14 10:40:00,90.0,0
17194,2,262.62,2011-03-11 12:05:00,182,,,1
17198,2,521.66,2010-12-09 13:34:00,274,2011-11-16 10:39:00,341.0,1
17204,4,1564.56,2011-06-17 14:46:00,84,,,1
17211,6,1464.89,2011-06-12 13:21:00,89,2011-10-23 11:10:00,132.0,1
17212,1,226.85,2011-03-31 19:42:00,162,,,1
17213,5,1780.01,2011-07-21 15:47:00,50,2011-10-30 12:46:00,100.0,1
17214,4,611.97,2011-04-04 16:28:00,158,2011-09-15 11:25:00,163.0,1
17217,1,113.5,2011-04-19 17:19:00,143,,,1
17218,5,943.58,2011-05-09 16:59:00,123,2011-09-11 15:11:00,124.0,1
17220,10,2288.08,2011-09-01 15:59:00,8,2011-09-29 14:46:00,27.0,0
17223,2,416.89,2011-02-02 15:57:00,219,,,1
17226,1,393.49,2011-02-04 11:52:00,217,,,1
17227,3,473.75,2011-06-20 10:13:00,81,2011-09-30 15:14:00,102.0,1
17228,4,687.58,2011-05-16 10:40:00,116,2011-09-13 11:34:00,120.0,1
17229,2,318.76,2011-09-04 13:56:00,5,,,1
17230,8,3638.41,2011-03-20 16:12:00,173,,,1
17231,7,1905.82,2011-08-05 16:19:00,35,2011-10-06 19:49:00,62.0,0
17234,1,149.89000000000001,2011-06-10 11:20:00,91,,,1
17235,1,341.9,2010-12-02 13:38:00,281,2011-11-14 15:51:00,347.0,1
17236,5,697.73,2011-06-13 15:47:00,88,2011-11-27 12:00:00,166.0,1
17238,11,1943.57,2011-07-26 15:42:00,45,2011-09-16 13:53:00,51.0,0
17239,1,382.5,2011-01-31 09:41:00,221,,,1
17242,2,1135.04,2011-08-23 14:55:00,17,,,1
17243,16,4332.36,2011-09-08 12:44:00,1,2011-09-22 12:34:00,13.0,0
17245,1,171.45,2011-05-19 10:43:00,113,,,1
17248,1,318.65,2011-08-11 13:34:00,29,,,1
17250,1,162.65,2011-03-23 16:45:00,170,2011-12-06 12:15:00,257.0,1
17251,1,269.83,2010-12-12 11:06:00,271,,,1
17252,2,348.91,2011-08-15 09:45:00,25,,,1
17255,1,108.26,2011-02-13 15:18:00,208,2011-10-30 12:18:00,258.0,1
17256,2,240.0,2011-08-24 13:30:00,16,,,1
17259,2,581.23,2011-07-14 15:01:00,57,,,1
17262,4,955.3600000000001,2011-04-26 15:58:00,136,2011-10-18 12:56:00,174.0,1
17263,1,63.440000000000005,2011-05-15 14:32:00,117,,,1
17265,2,550.01,2011-07-24 10:49:00,47,,,1
17266,1,113.06,2011-07-15 11:57:00,56,2011-12-06 14:30:00,144.0,1
17267,2,317.2,2011-08-04 17:22:00,36,,,1
17268,4,763.64,2011-08-24 10:06:00,16,,,1
17272,2,1409.44,2011-05-24 13:46:00,108,2011-10-24 16:20:00,153.0,1
17277,2,1065.3500000000001,2011-04-26 12:47:00,136,,,1
17278,1,246.04,2011-04-12 13:10:00,150,,,1
17282,3,1685.46,2011-08-01 14:29:00,39,,,1
17284,5,1489.04,2011-08-11 12:00:00,29,2011-10-10 14:38:00,60.0,0
17287,5,702.41,2011-07-19 14:59:00,52,2011-09-26 12:53:00,68.0,0
17288,5,663.7,2011-05-16 14:32:00,116,2011-11-27 13:29:00,194.0,1
17289,1,164.45,2011-06-12 13:51:00,89,2011-11-06 12:31:00,146.0,1
17291,1,550.8000000000001,2011-02-04 13:04:00,217,,,1
17293,5,867.03,2011-08-12 14:03:00,28,2011-09-15 16:36:00,34.0,0
17298,2,498.42,2011-08-30 16:43:00,10,,,1
17299,2,268.19,2011-08-31 14:22:00,9,2011-09-11 13:22:00,10.0,0
17302,3,661.61,2011-08-09 09:04:00,31,2011-11-07 15:27:00,90.0,0
17303,1,250.04,2010-12-13 13:32:00,270,,,1
17306,14,6700.06,2011-09-01 09:39:00,8,2011-09-29 14:50:00,28.0,0
17309,1,82.75,2011-09-05 15:20:00,4,,,1
17311,1,556.46,2011-01-27 10:56:00,225,2011-09-22 14:11:00,238.0,1
17312,3,644.3,2011-07-24 11:52:00,47,,,1
17314,5,1506.92,2011-07-14 11:28:00,57,2011-10-12 14:56:00,90.0,0
17315,30,4368.09,2011-08-31 15:49:00,9,2011-09-14 09:36:00,13.0,0
17320,3,1200.6200000000001,2011-08-31 13:31:00,9,,,1
17323,4,530.95,2011-08-07 12:05:00,33,2011-10-09 12:19:00,63.0,0
17324,2,702.23,2011-01-12 11:21:00,240,2011-11-18 11:53:00,310.0,1
17325,1,96.8,2011-03-04 13:09:00,189,,,1
17329,1,243.36,2011-01-28 15:29:00,224,2011-11-25 14:24:00,300.0,1
17331,1,175.2,2011-08-08 11:55:00,32,,,1
17334,2,307.02,2011-02-10 14:59:00,211,,,1
17337,4,1981.06,2011-07-11 14:55:00,60,,,1
17338,7,5163.92,2011-08-17 14:22:00,23,2011-11-22 14:23:00,97.0,1
17339,2,243.36,2011-09-06 13:29:00,3,,,1
17340,6,7593.65,2011-08-11 12:58:00,29,2011-09-20 13:52:00,40.0,0
17341,3,682.29,2011-07-06 12:33:00,65,,,1
17343,1,193.64,2010-12-19 15:07:00,264,,,1
17345,3,281.18,2011-09-07 14:09:00,2,2011-11-24 15:02:00,78.0,0
17346,8,1228.78,2011-08-28 15:01:00,12,2011-10-12 11:58:00,44.0,0
17348,1,160.15,2011-02-15 10:49:00,206,2011-09-29 11:39:00,226.0,1
17349,1,98.25,2011-06-13 14:29:00,88,,,1
17351,2,427.3,2011-06-23 19:29:00,78,2011-11-03 18:45:00,132.0,1
17353,2,1740.0,2011-08-02 17:19:00,38,,,1
17356,1,178.22,2011-02-01 11:07:00,220,,,1
17358,2,360.81,2011-02-09 16:57:00,212,,,1
17360,1,320.9,2011-06-08 17:09:00,93,2011-11-22 12:55:00,166.0,1
17361,2,263.92,2011-06-06 14:02:00,95,2011-10-21 15:43:00,137.0,1
17362,2,312.23,2011-04-14 14:43:00,148,,,1
17364,6,2617.41,2011-07-25 12:58:00,46,2011-11-11 12:07:00,108.0,1
17365,5,2336.81,2011-06-23 10:44:00,78,2011-09-13 12:18:00,82.0,0
17367,1,167.55,2011-04-15 14:21:00,147,,,1
17368,6,1605.07,2011-09-07 14:47:00,2,2011-11-07 12:24:00,60.0,0
17370,2,228.06,2011-09-08 14:19:00,1,2011-09-16 14:53:00,8.0,0
17371,1,92.14,2010-12-13 15:20:00,270,2011-11-22 13:25:00,343.0,1
17372,6,1055.63,2011-06-26 14:06:00,75,2011-10-10 13:41:00,105.0,1
17373,2,287.3,2011-07-28 17:15:00,43,2011-09-29 14:40:00,62.0,0
17374,2,495.77,2011-05-05 09:05:00,127,,,1
17375,3,400.1,2011-05-24 15:45:00,108,,,1
17376,1,105.85,2011-02-01 14:12:00,220,2011-09-30 12:36:00,240.0,1
17377,9,2040.34,2011-08-05 15:40:00,35,2011-09-11 11:24:00,36.0,0
17381,24,18261.65,2011-09-01 15:52:00,8,2011-10-04 08:27:00,32.0,0
17384,1,227.65,2011-05-04 16:07:00,128,2011-11-20 15:48:00,199.0,1
17386,5,1697.3400000000001,2011-09-01 13:47:00,8,2011-12-02 11:28:00,91.0,1
17388,3,953.0300000000001,2011-07-31 12:34:00,40,2011-09-23 10:31:00,53.0,0
17389,25,9504.08,2011-09-05 10:00:00,4,2011-09-26 13:35:00,21.0,0
17391,2,508.8,2011-06-29 09:58:00,72,,,1
17392,2,417.27,2011-02-06 12:48:00,215,,,1
17394,1,203.86999999999998,2011-05-04 13:22:00,128,,,1
17396,4,4801.8,2011-07-14 10:24:00,57,2011-10-03 14:09:00,81.0,0
17398,3,653.38,2011-08-17 09:48:00,23,,,1
17400,5,2097.84,2011-08-05 15:38:00,35,,,1
17402,8,1732.45,2011-08-30 12:32:00,10,2011-09-15 15:20:00,16.0,0
17404,10,21004.3,2011-08-08 13:12:00,32,2011-09-13 11:12:00,35.0,0
17405,1,393.31,2011-07-12 14:17:00,59,2011-09-28 10:27:00,77.0,0
17406,3,2184.42,2011-01-10 15:07:00,242,,,1
17408,1,32.65,2011-06-29 12:53:00,72,,,1
17409,2,771.85,2011-06-08 10:36:00,93,,,1
17410,2,419.55,2011-09-04 16:08:00,5,2011-10-12 13:55:00,37.0,0
17411,1,285.58,2011-03-23 13:44:00,170,2011-09-25 10:48:00,185.0,1
17412,4,709.82,2011-05-27 14:55:00,105,2011-10-11 12:27:00,136.0,1
17414,1,598.0,2011-06-08 11:43:00,93,2011-10-27 12:13:00,141.0,1
17416,5,5294.49,2011-08-22 09:30:00,18,2011-09-23 10:25:00,32.0,0
17418,1,167.39000000000001,2011-01-20 11:39:00,232,2011-10-28 13:00:00,281.0,1
17419,8,2660.0,2011-07-19 12:39:00,52,2011-10-06 09:36:00,78.0,0
17420,2,391.51,2011-06-21 15:07:00,80,2011-10-20 14:52:00,120.0,1
17422,5,1698.97,2011-09-07 15:00:00,2,2011-11-23 13:27:00,76.0,0
17423,1,449.42,2011-05-06 09:14:00,126,2011-10-24 13:36:00,171.0,1
17426,4,4280.59,2011-09-09 15:51:00,0,2011-12-01 18:03:00,83.0,0
17428,19,10661.09,2011-08-21 12:37:00,19,2011-09-15 15:21:00,25.0,0
17429,3,524.9200000000001,2011-08-03 13:22:00,37,,,1
17430,1,112.6,2010-12-09 13:05:00,274,2011-11-07 09:24:00,332.0,1
17431,1,403.3,2011-01-30 14:36:00,222,,,1
17436,1,122.39999999999999,2011-04-27 11:33:00,135,2011-12-08 12:30:00,225.0,1
17438,1,388.45000000000005,2011-03-31 10:26:00,162,,,1
17440,3,186.42000000000002,2011-07-06 11:54:00,65,,,1
17442,5,1921.69,2011-09-07 12:19:00,2,2011-11-03 09:17:00,56.0,0
17443,1,534.24,2011-05-04 10:47:00,128,,,1
17444,3,2940.04,2011-07-15 12:05:00,56,,,1
17446,2,120.9,2011-06-16 10:42:00,85,,,1
17449,4,1497.55,2011-09-06 08:34:00,3,2011-10-25 17:21:00,49.0,0
17450,23,86301.54,2011-09-05 13:52:00,4,2011-09-20 09:55:00,14.0,0
17451,1,346.01,2011-08-26 11:54:00,14,2011-09-19 09:30:00,23.0,0
17454,4,517.53,2011-05-31 13:58:00,101,,,1
17455,1,131.7,2011-05-20 12:31:00,112,,,1
17456,1,249.86,2010-12-09 15:23:00,274,,,1
17457,5,1737.7,2011-08-05 12:48:00,35,,,1
17460,6,622.4300000000001,2011-09-06 15:04:00,3,,,1
17462,1,463.40999999999997,2011-02-28 17:01:00,193,2011-10-10 13:56:00,223.0,1
17463,3,1227.59,2011-06-16 15:10:00,85,2011-10-21 13:17:00,126.0,1
17464,1,289.96000000000004,2011-07-04 13:19:00,67,,,1
17469,3,1050.27,2011-08-23 08:54:00,17,2011-09-28 10:42:00,36.0,0
17470,4,816.47,2011-08-04 13:15:00,36,2011-10-26 12:42:00,82.0,0
17472,3,697.54,2011-06-01 14:57:00,100,,,1
17481,1,260.63,2011-09-07 09:57:00,2,2011-11-03 16:37:00,57.0,0
